id,tituloPincipal,tituloOriginal,anoLancamento,tempoMinutos,genero,notaMedia,numeroVotos,generoArtista,personagem,nomeArtista,anoNascimento,anoFalecimento,profissao,titulosMaisConhecidos
tt0447383,Ruudi,Ruudi,2006,112,"Comedy,Family,Fantasy",5.9,239,actress,Vika,Juta Altmets,\N,\N,actress,tt0447383
tt0448017,"Let Us Go and Burn Her Body; or, the Devil Done Let Out","Let Us Go and Burn Her Body; Or, The Devil Done Let Out",2005,112,"Fantasy,Horror,Mystery",2.3,248,actor,Derrick,Johnathan Prince,\N,\N,actor,tt0448017
tt0448157,Hancock,Hancock,2008,92,"Action,Drama,Fantasy",6.4,483955,actor,John Hancock,Will Smith,1968,\N,"producer,actor,soundtrack","tt0119654,tt0120891,tt0480249,tt0098800"
tt0448444,Durgaa Maa,Durgaa Maa,1986,\N,"Drama,Fantasy",7.1,11,actress,Shanta,Shobha Khote,1940,\N,"actress,director,producer","tt0432469,tt0055406,tt0246916,tt0146791"
tt0449011,A Christmoose Carol,Es ist ein Elch entsprungen,2005,90,"Comedy,Family,Fantasy",4.8,287,actor,Weihnachtsmann,Mario Adorf,1930,\N,"actor,soundtrack,writer","tt0078875,tt0067315,tt0103432,tt0112154"
tt0449088,Pirates of the Caribbean: At World's End,Pirates of the Caribbean: At World's End,2007,169,"Action,Adventure,Fantasy",7.1,652378,actor,Captain Hector Barbossa,Geoffrey Rush,1951,\N,"actor,soundtrack,producer","tt0138097,tt0117631,tt0180073,tt1504320"
tt0449514,"Folies passagères, contes trash et sournois","Folies passagères, contes trash et sournois",2004,71,"Fantasy,Horror",7.8,50,actress,\N,Nathalie Matteau,\N,\N,"actress,miscellaneous","tt0252503,tt0459543,tt0290535,tt0364045"
tt0449604,Jesus the Curry King,Jesus the Curry King,2002,90,Fantasy,4.1,14,actor,Protestor,Tony Montalbano,\N,\N,actor,"tt12223548,tt13830348,tt0976015,tt3311486"
tt0449671,The Living and the Dead,Zivi i mrtvi,2007,87,"Fantasy,Horror,War",6.0,954,actor,Coro,Slaven Knezovic,1968,\N,"actor,producer,soundtrack","tt0210629,tt13244426,tt5941352,tt1563612"
tt0450034,Enchanted Island,Madol Duwa,1976,\N,"Family,Fantasy",8.7,59,actor,\N,David Dharmakirthi,\N,\N,"actor,writer","tt15162652,tt15204442,tt15262692,tt19382372"
tt0450269,GamerZ,GamerZ,2005,101,"Comedy,Fantasy",5.8,333,actress,Marlyn,Danielle Stewart,\N,\N,actress,"tt0450269,tt1037156,tt1699479,tt2309001"
tt0450385,1408,1408,2007,104,"Fantasy,Horror,Mystery",6.8,276066,actor,Sam Farrell,Tony Shalhoub,1953,\N,"actor,producer,soundtrack","tt1291150,tt0312172,tt0243133,tt0177789"
tt0450405,Cirque du Freak: The Vampire's Assistant,Cirque du Freak: The Vampire's Assistant,2009,119,"Action,Adventure,Fantasy",5.8,46829,actor,Darren,Chris Massoglia,1992,\N,"actor,producer,writer","tt8846738,tt4372736,tt1085779,tt0450405"
tt0451097,The Land of College Prophets,The Land of College Prophets,2005,83,"Action,Fantasy,Horror",3.3,235,actor,'Irish' Jonah Joe,Russ Russo,1975,\N,"actor,writer,producer","tt2403558,tt2070791,tt1330018,tt1861445"
tt0451279,Wonder Woman,Wonder Woman,2017,141,"Action,Adventure,Fantasy",7.4,658104,actress,Antiope,Robin Wright,1966,\N,"actress,producer,director","tt0093779,tt0442933,tt0109830,tt0217869"
tt0451644,Batang-X,Batang-X,1995,\N,"Action,Fantasy,Sci-Fi",6.5,39,actor,KidLatKiko Arsenal,John Prats,1984,\N,"actor,director","tt0380738,tt0283037,tt6155146,tt3313986"
tt0451759,Historias del desencanto,Historias del desencanto,2005,120,"Comedy,Drama,Fantasy",7.1,109,actor,Ximena niña,Carolina Moreno,\N,\N,"editor,director,actor","tt6090044,tt8112222,tt8150468,tt9025338"
tt0451769,Imaginum,Imaginum,2005,82,"Animation,Family,Fantasy",4.4,167,actor,Rocco Naranja,Luis Fernando Orozco,1943,2020,actor,"tt0194326,tt0416496,tt1821680,tt0407433"
tt0451829,Funky Forest: The First Contact,Naisu no mori: The First Contact,2005,150,"Comedy,Fantasy",6.6,2564,actress,\N,Moyoco Anno,1971,\N,"writer,art_department,animation_department","tt0435107,tt0473064,tt2458948,tt0451829"
tt0451850,Paheli,Paheli,2005,140,"Comedy,Drama,Fantasy",6.3,13451,actress,Lachchi,Rani Mukerji,1978,\N,actress,"tt0172684,tt0375611,tt0378072,tt0420332"
tt0451856,Perkawinan Nyi Blorong,Perkawinan Nyi Blorong,1983,\N,"Fantasy,Horror",6.6,21,actress,\N,Ruth Pelupessi,1938,1996,actress,"tt0281048,tt0186097,tt0223722,tt7900676"
tt0452130,Amon Saga,Amon Saga,1986,80,"Adventure,Animation,Fantasy",5.6,251,actress,Nanny,Judy Dodd,\N,\N,actress,"tt0452130,tt5788792,tt0082116"
tt0452637,Lady in the Water,Lady in the Water,2006,110,"Drama,Fantasy,Mystery",5.5,100343,actor,Cleveland Heep,Paul Giamatti,1967,\N,"actor,producer,soundtrack","tt0352248,tt2024544,tt0375063,tt0305206"
tt0452645,Madness in the First Degree,Madness in the First Degree,2008,\N,"Action,Adventure,Fantasy",8.2,30,actor,Tommy Wisdom,Geoff Searle,1979,\N,"actor,director,producer","tt0452645,tt1631368,tt1424573,tt1031607"
tt0452694,The Time Traveler's Wife,The Time Traveler's Wife,2009,107,"Comedy,Drama,Fantasy",7.1,152212,actor,Gomez,Ron Livingston,1967,\N,"actor,camera_department,producer","tt0151804,tt0185906,tt0268126,tt1457767"
tt0453091,The Enchanting Ghost,Gui wu li ren,1970,81,"Fantasy,Horror",5.7,107,actor,\N,Ming Lei,1923,2001,"actor,producer,miscellaneous","tt0087203,tt0188762,tt0187079,tt1404408"
tt0453375,Captain Nemo,Kapitan Nemo,1975,203,"Action,Adventure,Fantasy",6.9,303,actor,Aronaks,Yuri Rodionov,1934,2003,actor,"tt0453375,tt0073933,tt0048027,tt11527474"
tt0454065,The Aerial,La antena,2007,99,"Drama,Fantasy,Sci-Fi",7.3,4294,actress,Nurse,Julieta Cardinali,1977,\N,"actress,soundtrack","tt1315901,tt0385889,tt1967684,tt0296915"
tt0454199,The Bullet Wives,The Mia,2005,102,"Action,Fantasy",4.0,88,actress,Jittra (First Wives Leader),Nussaba Punnakan,\N,\N,actress,"tt5575864,tt2463402,tt3878902,tt0454199"
tt0454515,The Noah,The Noah,1975,107,"Drama,Fantasy,Sci-Fi",6.3,385,actress,Friday-Anne,Sally Kirkland,1941,\N,"actress,producer,miscellaneous","tt0092569,tt0102138,tt3216866,tt7525642"
tt0454876,Life of Pi,Life of Pi,2012,127,"Adventure,Drama,Fantasy",7.9,630820,actress,Gita Patel,Tabu,1970,\N,"actress,music_department","tt8108198,tt0454876,tt3390572,tt4430212"
tt0455334,One-Day Adventures,Dragoste pierduta,2008,\N,"Drama,Fantasy",5.8,30,actor,\N,Marius Stanescu,1966,\N,actor,"tt10832106,tt10189204,tt0217084,tt0103165"
tt0455445,Du gui zong dong yuan,Du gui zong dong yuan,1991,92,"Action,Comedy,Fantasy",6.3,10,actor,\N,Wu Ma,1942,2014,"actor,director,miscellaneous","tt0084587,tt0103285,tt0094374,tt0093978"
tt0455918,The Bracelet of Bordeaux,The Bracelet of Bordeaux,2007,99,"Family,Fantasy,Mystery",2.9,179,actress,Helen,Ally Claire Carson,\N,\N,actress,tt0455918
tt0455942,The Elk Hotel,The Elk Hotel,2006,\N,"Drama,Fantasy,Horror",5.5,17,actress,Diva,Laurie Bushman,\N,\N,actress,"tt0402505,tt0455942"
tt0456549,Mr Ya Miss,Mr Ya Miss,2005,136,"Comedy,Fantasy",3.7,512,actor,Shekhar,Riteish Deshmukh,1978,\N,"actor,producer,music_department","tt3175038,tt0406977,tt1573072,tt0476527"
tt0456627,"Reigo, the Deep-Sea Monster vs. the Battleship Yamato",Shinkaijû Reigô,2005,81,"Action,Fantasy,Sci-Fi",3.9,192,actress,Hibari Edo,Mao Urata,\N,\N,actress,"tt8716268,tt0456627,tt1772721"
tt0457419,Mr. Magorium's Wonder Emporium,Mr. Magorium's Wonder Emporium,2007,93,"Comedy,Family,Fantasy",6.2,46231,actor,Mr. Edward Magorium Avid Shoe-Wearer,Dustin Hoffman,1937,\N,"actor,soundtrack,producer","tt0084805,tt0064665,tt0061722,tt0095953"
tt0457430,Pan's Labyrinth,El laberinto del fauno,2006,118,"Drama,Fantasy,War",8.2,669160,actress,Ofelia,Ivana Baquero,1994,\N,actress,"tt1051220,tt11649338,tt8961508,tt0457430"
tt0457513,Scoop,Scoop,2006,96,"Comedy,Crime,Fantasy",6.6,85034,actress,Sondra Pransky,Scarlett Johansson,1984,\N,"actress,soundtrack,producer","tt1798709,tt0335266,tt1441395,tt0848228"
tt0457585,The Remaker,Kon raruek chat,2005,\N,"Action,Drama,Fantasy",4.7,77,actress,PimFonKoi,Piyada Akaraseni,1975,\N,"actress,producer","tt10281302,tt13662114,tt0457585,tt21093194"
tt0457920,Goopy Bagha Phire Elo,Goopy Bagha Phire Elo,1991,119,"Family,Fantasy",7.8,841,actor,Goopy,Tapan Chatterjee,1937,2010,"actor,producer","tt0215987,tt0457920,tt0063023,tt0178185"
tt0458227,Hatsujô kateikyôshi: Sensei no aijiru,Hatsujô kateikyôshi: Sensei no aijiru,2003,90,"Comedy,Drama,Fantasy",5.8,741,actress,Kayoko Saeki,Kyôko Hayami,\N,\N,"actress,producer","tt1736310,tt0130897,tt0997147,tt3692596"
tt0459109,Kin no tori,Kin no tori,1987,52,"Adventure,Animation,Fantasy",7.5,77,actress,Hans,Katsue Miwa,1943,\N,"actress,soundtrack","tt1936632,tt0086515,tt0088509,tt0430279"
tt0459127,Secondary Effects,Efectos secundarios,2006,111,"Adventure,Comedy,Fantasy",6.5,763,actor,Ignacio,Pedro Izquierdo,\N,\N,"actor,camera_department,composer","tt0378226,tt0459127,tt2271545,tt0461043"
tt0459440,Lesnaya tsarevna,Lesnaya tsarevna,2005,\N,"Adventure,Family,Fantasy",6.4,33,actor,Tsar's adviser,Vladimir Simonov,1957,\N,actor,"tt1292633,tt3375008,tt3579808,tt0456769"
tt0459577,Twinkle Twinkle Little Star,Twinkle Twinkle Little Star,2005,\N,Fantasy,6.7,13,actress,\N,Suhasini Mulay,1950,\N,"actress,assistant_director","tt0169102,tt0246687,tt0292490,tt0449994"
tt0459744,Ashura-jô no hitomi,Ashura-jô no hitomi,2005,119,"Action,Fantasy",5.8,729,actor,Izumo Wakuraba,Somegorô Ichikawa,1973,\N,actor,"tt0459744,tt4575888,tt0455748,tt4576374"
tt0460612,The Writer,The Writer,2004,50,"Fantasy,Thriller",6.8,22,actor,Dr. Norman Solomon,Terry Becker,1921,2014,"actor,miscellaneous,director","tt0063948,tt0073801,tt0060009,tt0057798"
tt0460780,In the Name of the King: A Dungeon Siege Tale,In the Name of the King: A Dungeon Siege Tale,2007,127,"Action,Adventure,Fantasy",3.8,49439,actor,Farmer,Jason Statham,1967,\N,"actor,producer,stunts","tt2820852,tt4779682,tt0479884,tt3079380"
tt0460791,The Fall,The Fall,2006,117,"Adventure,Drama,Fantasy",7.8,112959,actor,Roy WalkerMasked Bandit,Lee Pace,1979,\N,"actor,soundtrack","tt2310332,tt0460791,tt0343737,tt2015381"
tt0460829,Inland Empire,Inland Empire,2006,180,"Drama,Fantasy,Mystery",6.8,58214,actress,Visitor #1,Grace Zabriskie,1941,\N,"actress,producer,soundtrack","tt0100935,tt0391198,tt0460829,tt0120591"
tt0460838,Judges,Judges,2006,90,"Action,Adventure,Fantasy",3.4,296,actor,Buddy ColtJack Creed,DJ Perry,1970,\N,"producer,actor,writer","tt7403772,tt4473806,tt6221540,tt5960386"
tt0461230,Promise Me Not,Gaw khoey sanyaa,2005,83,"Comedy,Crime,Fantasy",5.1,21,actor,NoiMaw DuuDr. Jit,Somlek Sakdikul,\N,\N,actor,"tt0808499,tt0306359,tt0969694,tt1442486"
tt0461612,Arch Angels,Warau Mikaeru,2006,92,"Adventure,Comedy,Fantasy",5.1,217,actress,Fumio Shijô,Juri Ueno,1986,\N,actress,"tt0416881,tt0452007,tt4273886,tt0435434"
tt0461642,7 Dwarves: The Forest Is Not Enough,7 Zwerge - Der Wald ist nicht genug,2006,95,"Comedy,Fantasy",4.1,3859,actor,Bubi,Otto Waalkes,1948,\N,"actor,writer,director","tt1176443,tt4141024,tt0089753,tt0105073"
tt0461703,Skinwalkers,Skinwalkers,2006,110,"Action,Fantasy,Horror",4.5,13507,actress,Sonja,Natassia Malthe,1974,\N,"actress,producer","tt0139414,tt0398913,tt0402910,tt0357277"
tt0461934,The Divine Emerald,The Divine Emerald,2004,87,"Adventure,Fantasy,Thriller",4.0,19,actor,Extra: Barbing Saloon,Johar Abraham,\N,\N,actor,tt0461934
tt0461994,Mengaloth,Mengaloth,2005,92,Fantasy,6.6,55,actor,Gisler Kain,Tommy Aamodt,\N,\N,actor,tt0461994
tt0462219,Camille,Camille,2008,94,"Comedy,Drama,Fantasy",5.9,4816,actress,Camille Foster,Sienna Miller,1981,\N,"actress,soundtrack,producer","tt1046173,tt2179136,tt1212428,tt0375912"
tt0462449,Neptune,Neptune,2005,105,Fantasy,8.1,9,actor,Mr. Meat,Corbett Redford,1975,\N,"actor,miscellaneous,director","tt21942598,tt0462449,tt3344890,tt3913194"
tt0462478,Pizza Girl,Pizza Girl,2005,95,"Comedy,Drama,Fantasy",7.2,22,actress,Winnie,Reyanne Collins,\N,\N,actress,tt0462478
tt0462591,Urchin,Urchin,2007,105,"Fantasy,Horror,Mystery",3.1,209,actor,Goliath,Rick Poli,\N,\N,"actor,writer","tt0456833,tt1584147,tt0462591,tt3422690"
tt0463352,Me Two,La personne aux deux personnes,2008,84,"Comedy,Fantasy,Music",5.6,1036,actor,Gilles Gabriel,Alain Chabat,1958,\N,"actor,writer,producer","tt0118976,tt1667889,tt0250223,tt0354899"
tt0463970,A Dream of Color in Black and White,A Dream of Color in Black and White,2005,90,"Crime,Drama,Fantasy",6.5,75,actor,Brian Loomis,Josh Tucker,\N,\N,actor,"tt1479840,tt0463970"
tt0465026,Naag Lok,Naag Lok,2003,\N,Fantasy,3.9,15,actress,\N,Ramya Krishnan,1970,\N,"actress,soundtrack","tt7019942,tt0213969,tt4849438,tt2631186"
tt0465109,L'éclaireur,L'éclaireur,2006,85,"Drama,Fantasy",5.9,17,actor,Aton Diamanti,Grégoire Colin,1975,\N,"actor,director,writer","tt2790230,tt0117221,tt2641648,tt0102583"
tt0465202,Hotdog,Hotdog,1989,\N,"Comedy,Family,Fantasy",7.9,15,actress,Lynette,Lotlot De Leon,1971,\N,actress,"tt3785036,tt1168670,tt3748466,tt5585374"
tt0465284,"Twist: Ako si ikaw, ikaw si ako","Twist: Ako si ikaw, ikaw si ako",1990,\N,"Comedy,Fantasy",7.6,9,actress,Teresa,Alma Moreno,1959,\N,"actress,producer","tt0359196,tt1185643,tt0359882,tt0359712"
tt0465643,Time of Her Life,Time of Her Life,2005,93,"Drama,Fantasy",3.0,246,actor,The Duke,Robert Pheby,\N,\N,actor,"tt1562418,tt1607688,tt0323086,tt0465643"
tt0465676,The Banquet,Ye yan,2006,131,"Action,Drama,Fantasy",6.4,6996,actress,Qing Nu,Xun Zhou,1974,\N,"actress,soundtrack,music_department","tt1299370,tt0465676,tt0454914,tt1371111"
tt0466043,Khottabych,Khottabych,2006,92,"Comedy,Fantasy,Sci-Fi",6.2,1790,actor,Khottabych,Vladimir Tolokonnikov,1943,2017,actor,"tt0096126,tt2677896,tt0466043,tt0130399"
tt0466111,Rosa mistica,Rosa mistica,1987,116,"Comedy,Drama,Fantasy",7.6,20,actress,Rosalie LeynesRosanna CabuyaoRosario Karakol,Snooky Serna,\N,\N,"actress,soundtrack","tt0408974,tt1158695,tt0346179,tt0370147"
tt0466145,Super Mouse and the Roborats,Super Mouse and the Roborats,1989,99,"Action,Comedy,Fantasy",7.2,33,actress,Dora,Manilyn Reynes,1972,\N,"actress,soundtrack,music_department","tt1627578,tt0428451,tt1339339,tt0312965"
tt0466239,A Night at the Magic Castle,A Night at the Magic Castle,1988,\N,"Adventure,Family,Fantasy",5.6,38,actor,Maxfield 'Max' Finch III,Matt Shakman,1975,\N,"director,producer,actor","tt2235759,tt0472954,tt0944947,tt9140560"
tt0466909,The Omen,The Omen,2006,110,"Drama,Fantasy,Horror",5.5,59929,actor,Keith Jennings,David Thewlis,1963,\N,"actor,writer,soundtrack","tt0466909,tt2980516,tt0107653,tt1201607"
tt0467116,The Valley of Tears,The Valley of Tears,2006,87,"Drama,Fantasy,Thriller",2.5,360,actor,Lock,Dominick Daniel,\N,\N,actor,"tt2550560,tt15273542,tt1737619,tt0467116"
tt0467128,Wallonie 2084,Wallonie 2084,2004,80,Fantasy,3.8,6,actor,\N,Marc Dehout,\N,\N,actor,"tt3915574,tt3916204,tt3956692,tt0467128"
tt0467628,Hell,Narok,2005,\N,"Adventure,Fantasy,Horror",4.1,402,actress,Ja,Nathawan Woravit,\N,\N,actress,"tt0471303,tt0467628"
tt0467817,Gilles,Buitenspel,2005,90,"Drama,Fantasy,Mystery",5.9,613,actor,Bert,Filip Peeters,1962,\N,"actor,stunts,director","tt0473492,tt0318259,tt0926762,tt3487478"
tt0468693,Chulsoo & Younghee,Chulsoo & Younghee,2005,84,"Comedy,Fantasy,Romance",6.1,32,actor,Sung-woo,Sanghun Kim,\N,\N,actor,tt0468693
tt0468879,Sodom the Killer,Sodomu no Ichi,2004,104,"Action,Comedy,Fantasy",4.8,66,actress,\N,Mari Asato,\N,\N,"director,writer,actress","tt3029570,tt2401725,tt15808118,tt5573852"
tt0468975,Yaji and Kita: The Midnight Pilgrims,Mayonaka no Yaji-san Kita-san,2005,124,"Comedy,Fantasy",6.5,446,actor,Kin-kin,Sadao Abe,1970,\N,actor,"tt0805319,tt0391273,tt6493644,tt0907652"
tt0469081,For Heaven's Sake,For Heaven's Sake,2008,90,"Comedy,Drama,Fantasy",6.4,79,actress,Sarah Miller,Florence Henderson,1934,2016,"actress,soundtrack,producer","tt0075485,tt0112572,tt0102898,tt0063878"
tt0469640,Bathory: Countess of Blood,Bathory,2008,141,"Biography,Drama,Fantasy",5.8,4527,actor,Merisi Caravaggio,Hans Matheson,1975,\N,"actor,soundtrack","tt0119683,tt0988045,tt0800320,tt0412798"
tt0469682,Üç kral serseri,Üç kral serseri,1970,70,Fantasy,5.8,12,actor,\N,Ugur Güçlü,1942,1978,actor,"tt0433867,tt0344861,tt0307545,tt0470807"
tt0469694,Saturday Morning,Saturday Morning,2007,81,"Comedy,Fantasy,Romance",6.7,92,actor,Frankie Cicotelli,Louis Mandylor,1966,\N,"actor,producer,director","tt1206885,tt0108778,tt7448180,tt0199054"
tt0470000,Wicked Little Things,Wicked Little Things,2006,94,"Drama,Fantasy,Horror",5.0,8439,actor,Harold,Geoffrey Lewis,1935,2015,"actor,writer,director","tt0070215,tt0077523,tt0202677,tt0395584"
tt0470124,Garuda,Paksa wayu,2004,115,"Action,Fantasy",4.2,410,actor,Krai,Chalad Na Songkhla,\N,\N,actor,"tt7511008,tt0470451,tt0488338,tt0780116"
tt0470130,Necromancer,Jom kha mung wej,2005,118,"Crime,Fantasy,Horror",5.5,317,actor,Therasak,Tom Dundee,\N,\N,actor,"tt0470130,tt0317535"
tt0470132,Werewolf Warrior,Kibakichi: Bakko-yokaiden,2004,95,"Action,Fantasy,Horror",5.1,494,actress,Anju,Miki Tanaka,\N,\N,actress,"tt3090970,tt0470132,tt0803019,tt2146543"
tt0470263,Bug Me Not!,Chung buk ji,2005,97,"Comedy,Fantasy,Musical",5.0,204,actress,Moon,Isabella Leong,1988,\N,actress,"tt0499141,tt0470263,tt0865496,tt0859163"
tt0470402,Sars Wars,Khun krabii hiiroh,2004,95,"Action,Comedy,Fantasy",5.8,891,actor,Khun Krabii,Supakorn Kitsuwon,\N,\N,actor,"tt0269217,tt0306359,tt0462499,tt0785035"
tt0470521,Saawan... The Love Season,Saawan... The Love Season,2006,123,"Drama,Fantasy,Romance",2.8,1412,actor,Raj,Kapil Jhaveri,\N,\N,actor,"tt0391079,tt0362771,tt0470521,tt0989605"
tt0471032,Sea of Dust,Sea of Dust,2008,90,"Comedy,Fantasy,Horror",3.2,174,actor,Chalmers,Pete Barker,\N,\N,actor,"tt0344313,tt0388414,tt0386087,tt0328528"
tt0471093,La bella y la bestia,La bella y la bestia,1990,45,"Drama,Fantasy,Mystery",8.0,33,actress,\N,Veronica Zauce,\N,\N,actress,tt0471093
tt0471765,"God's Left Hand, Devil's Right Hand",Kami no hidarite akuma no migite,2006,94,"Fantasy,Horror,Thriller",5.2,145,actress,Momo,Momoko Shimizu,1997,\N,actress,"tt0471765,tt1418652,tt0456121,tt0408664"
tt0471871,The Hungry Snake Woman,Petualangan Cinta Nyi Blorong,1986,84,Fantasy,6.4,61,actress,\N,Torita Murni,\N,\N,actress,"tt8635166,tt8581452,tt0451856,tt0471871"
tt0472160,Penelope,Penelope,2006,104,"Comedy,Fantasy,Romance",6.7,63875,actress,Penelope Wilhern,Christina Ricci,1980,\N,"actress,producer,soundtrack","tt0118789,tt0112642,tt0114011,tt0462200"
tt0472479,A Dog's Dream,To oneiro tou skylou,2005,90,Fantasy,6.3,347,actor,\N,Aris Servetalis,1976,\N,actor,"tt7838494,tt15791136,tt10110614,tt1859446"
tt0473075,Prince of Persia: The Sands of Time,Prince of Persia: The Sands of Time,2010,116,"Action,Adventure,Fantasy",6.6,291211,actor,Nizam,Ben Kingsley,1943,\N,"actor,soundtrack,producer","tt0083987,tt0108052,tt0203119,tt1300854"
tt0473363,Gretchen,Gretchen,2005,98,"Comedy,Family,Fantasy",5.5,281,actor,Ricky Marichino,John Merriman,\N,\N,"producer,actor,writer","tt1762408,tt2397531,tt8456696,tt6589292"
tt0473671,Manô,Manô,2005,99,"Comedy,Fantasy",6.1,163,actor,Marco,Diogo Infante,1967,\N,"actor,soundtrack","tt7921684,tt3845898,tt5187234,tt0120732"
tt0473715,Unna ja Nuuk,Unna ja Nuuk,2006,78,"Adventure,Family,Fantasy",5.1,173,actress,Lumik,Jenni Banerjee,1981,\N,actress,"tt10854062,tt1180333,tt0407904,tt1604577"
tt0473753,Angel-A,Angel-A,2005,91,"Comedy,Drama,Fantasy",7.0,34225,actor,Franck,Gilbert Melki,1958,\N,"actor,soundtrack","tt0473753,tt0120404,tt0795370,tt0808339"
tt0474545,Anak ng demonyo,Anak ng demonyo,1989,103,"Drama,Fantasy,Horror",5.9,20,actress,Angelina,Jennifer Sevilla,1974,\N,actress,"tt1360792,tt0170104,tt0125415,tt0214825"
tt0474865,A Lobster Tale,A Lobster Tale,2006,95,"Drama,Family,Fantasy",6.1,384,actor,Jake Brewer,Jack Knight,\N,\N,actor,"tt1095013,tt1094229,tt0296875,tt1059475"
tt0474949,Ta-Kien,Ta-Kien,2003,98,"Fantasy,Thriller",4.2,32,actress,Porn,Arthittiya 'Mint' Dithiiphen,\N,\N,actress,tt0474949
tt0475100,Maija and Paija,Maija and Paija,1990,96,Fantasy,7.3,82,actress,Pate,Lilita Ozolina,1947,\N,actress,"tt0255666,tt5541426,tt5202654,tt2396539"
tt0475271,Fetching Cody,Fetching Cody,2005,86,"Drama,Fantasy,Romance",6.5,1430,actor,Art Frankel,Jay Baruchel,1982,\N,"actor,producer,writer","tt0963966,tt1245492,tt0892769,tt1456635"
tt0475330,Love and Mary,Love and Mary,2007,104,"Comedy,Fantasy,Romance",5.5,535,actor,BrentJake,Gabriel Mann,1972,\N,"actor,soundtrack","tt2249007,tt1837642,tt8860450,tt6106704"
tt0475659,Mia Sarah,Mia Sarah,2006,103,"Comedy,Drama,Fantasy",6.2,364,actor,Samuel,Manuel Lozano,1990,\N,actor,"tt0188030,tt0297174,tt0346947,tt0244624"
tt0475723,Shinobi: Heart Under Blade,Shinobi,2005,107,"Action,Drama,Fantasy",6.8,12670,actress,Oboro,Yukie Nakama,1979,\N,"actress,soundtrack","tt0235712,tt0475723,tt0292765,tt0303558"
tt0475944,The Covenant,The Covenant,2006,97,"Action,Adventure,Fantasy",5.1,50118,actor,Chase Collins,Sebastian Stan,1982,\N,"actor,soundtrack","tt3498820,tt0458339,tt1843866,tt0475944"
tt0476359,Stray Cats,Mga pusang gala,2005,80,"Comedy,Drama,Fantasy",6.0,48,actress,Marta,Irma Adlawan,\N,\N,"actress,miscellaneous","tt1105260,tt0476359,tt3031000,tt6271528"
tt0476541,Exes,Exes,2006,87,"Fantasy,Thriller",4.5,89,actress,Song,Annie Lam,\N,\N,actress,"tt0380049,tt0476541,tt5892580"
tt0476550,God Tussi Great Ho,God Tussi Great Ho,2008,152,"Comedy,Drama,Fantasy",3.6,4547,actress,Alia Kapoor,Priyanka Chopra Jonas,1982,\N,"actress,producer,soundtrack","tt3001638,tt1469304,tt1285241,tt3735246"
tt0476580,The Champion,Los pajarracos,2006,91,"Adventure,Comedy,Fantasy",4.8,60,actress,La Nana,Regina Orozco,1964,\N,actress,"tt0110590,tt1567609,tt0117394,tt0015724"
tt0476705,Uno de los dos no puede estar equivocado,Uno de los dos no puede estar equivocado,2007,\N,"Comedy,Fantasy,Romance",7.5,23,actress,Almudena,Mónica López,1969,\N,actress,"tt0345185,tt0436374,tt0220580,tt0104258"
tt0476991,Were the World Mine,Were the World Mine,2008,95,"Adventure,Comedy,Fantasy",6.8,5695,actress,Donna,Judy McLane,\N,\N,"actress,soundtrack","tt2741602,tt9128536,tt0476991,tt2623502"
tt0477071,Premonition,Premonition,2007,96,"Drama,Fantasy,Mystery",5.9,79235,actress,Claire,Amber Valletta,1974,\N,"actress,producer","tt1034032,tt0455760,tt0388482,tt0386588"
tt0477139,Wristcutters: A Love Story,Wristcutters: A Love Story,2006,88,"Comedy,Drama,Fantasy",7.2,56340,actor,Zia,Patrick Fugit,1982,\N,"actor,producer,camera_department","tt0332375,tt0181875,tt0477139,tt2267998"
tt0477404,Through the Forest,À travers la forêt,2005,65,"Drama,Fantasy",6.6,201,actress,Bérénice,Alice Dubuisson,\N,\N,actress,"tt4964074,tt0477404,tt0436849"
tt0477640,1st Bite,1st Bite,2006,120,"Comedy,Drama,Fantasy",4.2,88,actress,Rose,Leah Pinsent,1968,\N,"actress,writer,producer","tt0086942,tt4595186,tt0090655,tt0172754"
tt0477988,Jean-Philippe,Jean-Philippe,2006,90,"Comedy,Fantasy,Music",6.1,1936,actor,Fabricelui-même,Fabrice Luchini,1951,\N,"actor,writer,producer","tt0796335,tt0115638,tt2207050,tt1964624"
